Gene,mobile_EPS_1,serotype_O11_dominant,mobile_abx_metal_resistance,ST549,China_ST463,mobile_pKLC102_type_1,mobile_phage_1,mobile_ST773_ST1203_aux,ST235,mobile_PAGI1,mobile_phage_2,serotype_O4_dominant,serotype_O3,mobile_LESGI3,ST111,clone_C_associated,ST309,ST277_dominant,serotype_O6_dominant,mobile_LHR,ST244,mobile_EPS_2,ST179_ST155,ST27,mobile_pKLC102_type_2,mobile_PAGI46,ST253,mobile_phage_3
pvdI~~~dltA,0.104783891450187,0.621145417369197,0.005537119183178535,0.9979197442616033,0.0,0.014493822282966818,0.0,0.5430237018742562,0.9317573994054251,0.0,0.02570875413228234,0.0,0.8518952237553488,0.07115080580156236,0.0,0.9752328310263679,0.9006264387535394,0.025590675055649624,0.5529746162303403,0.04814754583151408,0.897108642290347,0.0,0.6953559781778051,0.3773747048968116,0.16569347928650097,0.03478222195460497,0.9733724287844447,0.0
opdE,0.0,0.014810318357556997,0.0,0.9801175643840051,0.0,0.05327744308200739,0.0,0.05860980112354699,0.0,0.0,0.0,0.0,0.4708706446936739,0.0,0.0,0.0,0.0,0.0414644210254926,0.20196698439032976,0.0,0.0,0.0,0.0,0.1556072756312692,0.0,0.0,0.03837756454200303,0.0
group_30867,0.0,0.0,0.0,0.01711492227716218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771656275231511,0.08612553229802394,0.0,0.0,0.0,0.0,1.0207716232992372,0.0,0.0,0.011963422115870613,0.0,0.0,0.0,0.0034561083591483906,0.030766807715975467,0.014616944343950897,0.0
rri1,0.007912934182860728,0.0,0.0,0.8953191360191487,0.0,0.015694369805645852,0.0,1.0089439924515566,0.0,0.0,0.0,0.0,0.9581314748237102,0.0,0.0,0.9806331481490886,0.0,0.863855376863553,0.33404050432191107,0.0,0.9471688135403964,0.0,0.0,1.0133275836053395,0.0,0.0,0.9858496791664335,0.0
tra5~~~insE~~~tnp,0.0,0.5717232599412494,0.00479594736902292,0.0,0.27157471836149727,0.0,0.0,0.0,0.8217231177378473,0.005881804200320013,0.001214233178539678,0.31501574938078575,0.4656664935900827,0.0,0.3743699334645665,0.014870322279620528,0.0,0.17126791168652702,0.0,0.024940674560704756,0.007516554297653361,0.030244888647594493,0.8403789494788029,0.0,0.16428269787813632,0.0,0.8225694224875588,0.04385870390094033
group_21875,0.0,0.08050791867577874,0.02272827644790678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15574321001936703,0.0,0.5259584531366233,0.0,0.0,0.0,0.9249746002770014,0.6856273400641713,0.08714917095614504,0.04007679178596298,0.0,0.09322081701869046,0.0,0.0,0.015157436486726654,0.0,0.9061435496391185,0.0
group_2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944681231712987,0.0,0.0,0.08638395612529581,0.0,0.0,0.0,0.0,0.9327697371506577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_24672,0.0,0.6891327022926315,0.10049392166835623,0.9870997144774006,0.0,0.015298341158878792,0.0,0.7984949350193222,0.9206396707381206,0.0,0.0,0.0,1.0189874426298335,0.0,0.0,0.9083617508336381,0.8567493583341547,0.9046396738113703,0.22411936404793434,0.0,0.9453050726308289,0.0,0.0,0.5043676391050261,0.0,0.0,0.9101684132576283,0.052061106650197954
group_24093,0.0,0.0,0.010553484217416257,0.004481480714715847,0.9796830336566456,0.0,0.0,0.038644189685463196,0.0,0.0,0.008545659631823485,1.0030273838780575,0.8855997073667984,0.08895832709327105,0.963405227097178,0.9111226245359172,0.6936532157402053,0.8547402686438873,0.6490244540631209,0.11170690311118674,0.0,0.0,0.8527509278283074,0.5529085785338391,0.0760051258357968,0.016850758790900706,0.0,0.06230151511696924
hmoA,1.0032324792136242,0.008126227223691078,0.07222560624753376,0.22787930183058663,0.1011603613633303,0.0,0.14017391741180069,0.25183169227775615,0.8568447520568843,0.0,0.07095309443133864,0.0,0.0,0.016796831034471552,0.8225552631824772,0.8074481332369353,0.8372584456458224,0.08152846631766625,0.0,0.14025755407794044,0.008800563899716733,0.9967871191964944,0.0,0.06898283101954643,0.0,0.06298747161280512,0.860641178064376,0.07760406232754909
group_23403,0.0,0.0,0.0,0.0,0.7090582151159867,0.0,0.0,0.0,0.0,1.0535143403288645,0.0,0.011233110735565634,0.0,0.0,0.0,0.3021919397744606,0.38187293588304916,0.0,0.0,0.0,0.13807882297683524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_32031,0.0,0.033212406011219504,0.0,0.0026396060534934003,1.0377999816710317,0.0,0.14477473676481703,0.0,0.49418720094103163,0.0,0.19656150301285646,0.03962240869195087,0.0,0.04337932736205142,0.06378623625071007,0.0024470343909953453,0.2752648334151911,0.04739352508867862,0.00489143418035135,0.0,0.0,0.0,0.0,0.0,0.05476023855230584,0.05381938479339896,0.0,0.0
group_33108,0.0,0.0,0.0,0.0,0.3185998842299766,0.0,0.005026131817606895,0.4963280229422854,0.058801459621188504,0.0,0.055937288294440966,0.2000821783644209,0.0,0.02259863155167273,0.16986168464935378,0.09715996062004299,0.0,0.038310508110572725,0.0,0.0,0.0,0.0,0.0,0.0,0.014845788064886829,0.1763649523156731,0.0,0.10660304701365779
group_34325,0.0,0.20787642432650608,0.24537779059618306,0.8755899982681246,0.27103384111768236,0.012738332682338472,0.0,0.24074965819297717,0.49003537482350773,0.0,0.0,0.16491226715333449,0.1983944291652727,0.0,0.010870858205890056,0.0,0.0,0.16534010024096818,0.030874109799415312,0.0,0.0,0.022298245603145583,0.0,0.0,0.03885448696171845,0.0,0.0,0.0
group_25281,0.1649468966005237,0.7569208252466658,0.024171823087682214,0.8531336485718959,0.8638500739263565,0.02741151716794787,0.03156493182937796,0.2992836682093284,0.8633864420112846,0.0,0.03150472833508336,0.8096308144717981,0.7008401862875222,0.07830012162655746,0.9292461804079517,0.9002904509824863,0.8947748686195659,0.7710805187961728,0.7501664639399445,0.02728093888856593,0.7882580497753079,0.062372070678712435,0.7593817429945113,0.6678259114231937,0.026540535785122943,0.05208652993474566,0.921332629081467,0.0049876720328027
group_26798,0.07088349026103671,0.885063104797704,0.0,0.9787021556908215,0.9438460252591425,0.0,0.0,0.20470674459523067,0.91763543566554,0.0,0.010807227609414266,0.03219876242862157,0.11155809393951005,0.051970605408563304,0.0,0.0,0.9334726612782268,0.8690982501156918,0.4844275864313502,0.0,0.0,0.0,0.1417216823149157,0.26841389495379364,0.2502603273986483,0.0,0.9538523317986203,0.007556170880220102
group_22909,0.007912934182860728,0.0,0.0,0.8953191360191487,0.0,0.015694369805645852,0.0,1.0089439924515566,0.0,0.0,0.0,0.0,0.9581314748237102,0.0,0.0,0.9806331481490886,0.0,0.863855376863553,0.33404050432191107,0.0,0.9471688135403964,0.0,0.0,1.0133275836053395,0.0,0.0,0.9858496791664335,0.0
ompR~~~bfmR,0.0,0.0,0.0,0.9933932390043827,0.9343198093738989,0.0,0.0,0.11821970810536918,0.0,0.0,0.0,0.9981653556329487,1.022868905854756,0.019723774612621443,0.9733881031539559,0.0,0.0,0.9396682249210522,0.9881066418365068,0.014102407974144868,0.945542852900088,0.0,0.0,0.6265180164585838,0.0,0.021165479593168786,0.0,0.0013829291693696418
group_35873,0.0,0.0,0.030576216598070364,0.0,0.7917701627871347,0.2954568458687899,0.0,0.00495725177324121,0.07126945397539591,0.0,0.0,0.0,0.0,0.0,0.8109632372004313,0.0,0.01671903786768559,0.16702875264169942,0.012984376753023106,0.0,0.0,0.0,0.22985827972074221,0.0,0.7529624758294368,0.14980355653009986,0.0,0.0
group_35786,0.0,0.21073276591215082,0.5395201024053894,0.0,0.016151247707185828,0.0,0.0,0.1864551388201227,0.0,0.0,0.09611066093444112,0.0,0.0,0.09914725164715898,0.0,0.8704430974107384,0.0,0.15451920566649752,0.0,0.0,0.041271045358411966,0.016451904827426627,0.0,0.0,0.09448338009759515,0.0,0.023461005844291342,0.0
group_15243,0.0,0.044072048904742867,0.0,0.0,0.9555900320845921,0.0,0.04636599089784704,0.030885765159430124,0.9568375431595262,0.018048734127168675,0.0,0.1731381490893449,0.4988612179122313,0.0,0.9579844959346904,0.847224842907016,0.9241589366279536,0.0,0.12597910706617516,0.20767191164597582,1.0137965205126993,0.06686922876837659,0.3359332702022814,0.0,0.0,0.0,0.952424310644859,0.0
group_27141,0.0,0.45412836774225696,0.10891528181133739,0.010753114765451554,1.0073960756740636,0.0,0.0,0.02069862633997813,0.0,0.0,0.0,0.9005038109428618,0.10039382810208947,0.0,0.9604737025373479,0.0,0.0,0.0,0.0007974512816480515,0.0,0.0,0.0,0.0,0.0,0.0,0.017979919156658947,0.0,0.0
group_17086,0.0,0.0,0.027568561582213155,0.016409988970098068,0.0,0.0,0.7279078578976924,0.1364370216263206,0.5074141008116884,0.0,0.013037073161640106,0.0012429053278388742,0.0,0.030355105496237707,0.0,0.0,0.383911323684439,0.025535200254709137,0.0,0.0,0.2643955290038655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_27573,0.0,0.0,0.031890242754125435,0.0,0.0,0.0,0.0,0.2004780972594222,0.0,0.0,0.0,0.8160795209350638,0.0,0.033652509114877896,0.9954954399060237,0.0,0.0,0.1791118552072958,0.0,0.0,0.005725876590183836,0.0,0.7167669979410867,0.0,0.0,0.047652252570568286,0.08884683799560263,0.0
group_29303,0.0,0.0315362543793202,0.0,0.0,0.7134994230431716,0.0,0.03378357118243973,0.0,0.015984173115328935,1.0214170146395174,0.013085629397690913,0.032034050760865886,0.010249095092640334,0.0,0.0,0.30590365879220643,0.39958861055865796,0.0,0.0,0.014812369354628471,0.16227242307734938,0.0,0.0,0.0180340264023181,0.005850428725165907,0.006037491711450639,0.0,0.009820626133811447
group_22151,0.11149952147525251,0.24840729862145813,0.14279820875565175,0.012429889583183838,0.9025525592454782,0.0,0.0,0.0,0.0,0.0,0.0,0.25189084306116993,0.0,0.0,0.0,0.8640676886476748,0.0,0.12677704764567344,0.37011303997811346,0.0055650758914941685,0.0,0.0,0.777974880194495,0.05909783112883431,0.0,0.0,0.0,0.0
group_30244,0.0330344607336442,0.032044646598657675,0.0857934588882182,0.024203182315755054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603741758846355,0.2162163088796533,0.09811740041603172,0.0,0.1078824771666037,0.0,0.2878788376754765,0.0,0.0021785971453456496,0.1329962309922177,0.0,0.0,0.0,0.025027715458697253,0.0,0.0,0.0
group_19942,0.0,0.11499464485563629,0.0,0.0,0.0,0.44365412656348924,0.0,0.0,0.05846938965753155,0.0,0.0,0.09526861397298386,0.0,0.0,0.0,0.805560957615957,0.04660227016336878,0.1547466737790912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016337858172957655,0.7712818577608921,0.0
group_28629,0.18963153618674508,0.33405048702395224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030951399258081977,0.3453702869968018,0.0,0.0,0.0,0.08203831822886133,0.0,0.3064525671192722,0.0,0.0,0.3282383655210368,0.0,0.0,0.0,0.0,0.0,0.0,0.12277608506403861
group_30810,0.0,0.0,0.016050038509762637,0.0,0.0,0.006440276517340998,0.0,0.0,0.005833455701908793,0.0,0.0,0.01808950915516009,0.0006289143380810558,0.0,0.0,0.1373601448645734,0.012143917912883809,0.0,0.0,1.0944922021354717,0.0,0.0,0.10167991567970934,0.0,0.0,0.0,0.0019547891428679217,0.0
group_16569,0.0,0.0,0.0,0.0033002307041380755,0.01584357206938684,0.0,0.03831957680732142,0.04657992542592073,0.0,0.0,1.3367326024196697,0.10363944330281318,0.0,0.0,0.03780552008352104,0.0,0.11461168401731571,0.09400511808618589,0.0,0.004498385874190703,0.0,0.0,0.0,0.0,0.0,0.03528157764082765,0.013269053629207949,0.0
group_33864,0.0670219015028168,0.0,0.0,0.027974683436356798,0.0,0.017549603769703315,0.1877491658731064,0.0,0.0,0.0,0.005230089855484141,0.0,0.0,0.0011119913171830564,0.0,0.0,0.0,0.3745867824553778,0.12803766919881013,0.0,0.40544062643036494,0.0,0.0,0.0,0.0,0.0,0.006342376579792045,0.0
group_15543,0.0,0.46468735823452606,0.10645716733807568,0.011531764051987727,1.003869107424561,0.0,0.0,0.018111614830319797,0.0,0.0,0.0,0.9130705309945593,0.10144324768893365,0.0,0.9597179997862066,0.0,0.0,0.0,0.0007714873360761177,0.0,0.0,0.0006648954748291915,0.0,0.0,0.0,0.014158912555352106,0.0,0.0
group_18533,0.0828601299828466,0.7257069794453966,0.029449397419263824,0.9858418695984059,0.8745534364860328,0.029580146978320912,0.03227910383638117,0.2819932070364822,0.8005963402222086,0.0916199035702635,0.013952520785085413,0.7856923042192571,0.8817876414513323,0.039700636010665945,0.854348507227404,0.8445769386880106,0.8432670527189694,0.7504506826254144,0.7346514466983228,0.05138034881380386,0.7503192787383515,0.0,0.768177651560121,0.6023367652823076,0.010342447693861088,0.060086584776220364,0.8940270641082801,0.011528948197430897
potH~~~potB,0.4349561135853389,0.4442313729696739,0.04167763464612839,0.6901309610816327,0.6108540841243352,0.04462072151923255,0.14063457011321892,0.331946466495198,0.835566681564416,0.025384085783097792,0.04180048929976776,0.49128935928892864,0.5581119859777475,0.04427885939141493,0.8595327808131241,0.8346790592773512,0.8227612571080967,0.5098942151866941,0.45519555834702596,0.08361506645776924,0.35485137806867223,0.38132122394323803,0.45347082268145056,0.44660807628381993,0.04998569270471269,0.06739652907589602,0.8705558229216758,0.08880405377366504
group_24784,0.1388019629004882,0.7205162628089746,0.05631138827761815,0.9303776489140896,0.8665317839805458,0.03083115529720233,0.0280796824576052,0.36532270313356585,0.860406753849578,0.03635066940177807,0.0,0.8079557601807155,0.8470278191699593,0.06761956202778753,0.894157638029944,0.85778093974996,0.8967954234693033,0.7361556978623627,0.7364717467444354,0.07012574123199312,0.777551386433806,0.0678125684636491,0.4285724162333922,0.6128493437255298,0.0,0.0035759046905914902,0.910166409823004,0.04072110498366086
pslH~~~rfaB,0.9873922346549983,0.017114753019439467,0.0758419086628959,0.2384588298744239,0.08664527879305871,0.0,0.15190601138861015,0.2496076421978849,0.8364961528930798,0.0,0.06384771411707175,0.0,0.0004880060674623186,0.0,0.8054732639586563,0.81594397847299,0.8327032320504931,0.059821425417093975,0.0,0.1294145605371115,0.0,0.9774042786890201,0.0,0.06339018845203526,0.0,0.08397994885717038,0.8497239730627641,0.11392306702048034
hcpA~~~tssD,0.0,0.606932999845712,0.0,0.028609909573956857,0.0,0.0,0.0,0.45507933494304287,0.9749139062008765,0.0,0.0,0.43619553622209456,0.0,0.0,0.0,0.0031244281309510086,0.8418337564893793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08063922381015298,0.9541340302213012,0.0
group_33574,0.0,0.0,0.9767615034497056,0.0,0.0,0.0,0.0,0.11394618538213094,0.10644189495116191,0.0,0.0,0.0,0.0,0.8340221742561233,0.8534873413685249,0.7268623781861433,0.03075926840615648,0.057264905650485996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024007727038215954,0.0
phnE,0.0,0.08864160227161133,0.0,0.007652282944933049,0.0,0.0,0.18634586452478766,0.0,0.0,0.0,0.0,0.0,0.0,0.3191890483878957,0.901135649458376,0.0,0.0,0.3632734397863994,0.0,0.09811719839973052,0.039099842474948576,0.0,0.12283449839956329,0.17925014508994594,0.36040065113868,0.10516901397599861,0.029284908774884186,0.006787925039551557
group_21255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02797519655379795,0.0,0.0,0.5404695727826117,0.0,0.0,0.010063980614526248,0.0,0.0,0.0,0.15513885913090558,0.0,0.0,0.0,0.717730985584388
group_18765,0.0,0.0,0.0,0.0,0.7110451355295035,0.0,0.0,0.0,0.0,1.0465598140732617,0.0,0.018228622091893472,0.0038030133222676237,0.0,0.0,0.30733382686004934,0.38626291882393476,0.0,0.0011978524082954674,0.0,0.1417824601798651,0.0,0.0,0.0,0.0,0.004554276477826757,0.0,0.005261784511220841
group_14351,0.0,0.0,0.03642818914451208,0.8782017466673573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326648353553998,0.12147555620048431,0.0,0.913179026974756,0.0,0.9832942674273721,0.8293424967103377,0.08875361705581783,1.0032314051588171,0.0,0.6144063868539736,0.05292604154619474,0.0156794937001364,0.0,0.025520660486843056,0.0
group_29524,0.0,0.0,0.04198724937700071,0.0,0.0,0.3558740356251605,0.0,0.0,0.07995382491584006,0.0,0.133000833153916,0.0,0.0,0.0,0.0,0.0,0.0,0.05891216012679345,0.013145120897241264,0.014541257493573366,0.11687697896544405,0.0,0.1567899718777221,0.0,0.44862589164962346,0.0,0.0,0.10585146631438255
group_28506,0.0,0.0,0.0,0.0,0.03813140837797248,0.0,0.16981100143008096,0.0,0.3972225432433794,0.0,0.1588326799426801,0.06279771802611026,0.04428777631559591,0.1495288378244894,0.0,0.009494987488255155,0.0,0.0,0.03507104259837675,0.04061079469076176,0.0,0.0,0.0,0.012723325061196245,0.0,0.0,0.020692314845475346,0.0
group_32660,0.0,0.17877876493204128,0.0724431292139404,0.011662425723134608,0.0,0.20635342157504571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891237673859827,0.0,0.0,0.0,0.05522822990530905,0.018111396739540212,0.0,0.0,0.3867069434605302,0.11234153081598904,0.06156384395103714,0.0,0.0
group_21824,0.0,0.3684467381861404,0.0,0.0,0.0,0.023895704099739703,0.0,0.9362481769587127,1.0060287908216736,0.0,0.0,0.0,0.8661864394240599,0.0,0.009152511866066911,0.9671695307732815,0.0,0.0,0.33301081862450205,0.0,0.0,0.03493189693821429,0.7641828737484939,0.0,0.0,0.02080320594212276,0.053542204552670454,0.0
pyoS5,0.0,0.0,0.0,0.9676249391554796,0.0,0.0,0.0,0.0,0.0,0.0,0.006802502996456135,0.9609579035437111,0.0,0.0,0.9836506239819776,0.0,0.0,0.9767675370388603,0.0,0.0,0.9896294856173996,0.0,0.0,0.0,0.0,0.0,0.6137773919828899,0.0
group_25167,0.13580888141296374,0.38971291284295,0.21268725326673152,0.0,0.0,0.0,0.0,0.08860566590353336,0.0,0.0,0.0,0.5293603634082505,0.82293175261893,0.0,0.9537718233359576,0.8966496075759737,0.0,0.6315215961519768,0.6350273981632213,0.023667392232446637,0.8813311541424784,0.0,0.7145522785995508,0.492767185659582,0.0,0.0015059249171223011,0.0,0.0367820860238663
group_26402,0.03689384995243277,0.735631284121085,0.023114306168942084,0.9637050323302228,0.9166046914041333,0.0,0.01943140708911771,0.17842146658573638,0.8482931834442672,0.05756710045085672,0.07751707174795884,0.8632961492548679,0.8693438359125711,0.03843403922733164,0.8797939284836832,0.8821411845805434,0.8573902754438623,0.7643360401469771,0.7952472569780857,0.014455584342596443,0.8226325461438538,0.0,0.8022584054052407,0.7037008246521596,0.0398383574213397,0.004019151140308644,0.8263859595143158,0.02460746710334057
group_19211,0.8037425520134042,0.02871542541359767,0.0758887335718757,0.3360299822628708,0.22563754337972966,0.06233987397827769,0.035547198928878664,0.35876660782824715,0.7826812646678282,0.05685449685081434,0.03953503146306619,0.0,0.16297359344671636,0.03841694157193805,0.8489057424040675,0.7513057905777021,0.826831465617318,0.15198038417500664,0.06621913692483102,0.17554166591639261,0.1087989266804919,0.832798826977666,0.07002573395060213,0.22169671280385397,0.01885589441393035,0.12743065277903104,0.8485943254181908,0.06310201979990578
group_18602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485083146986348,0.0,0.0,1.296622086555328,0.0,0.0,0.0,0.0,0.0,0.06330235337960954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016524519904059613,0.0
group_28330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08125980653034846,0.5354554024125904,0.0,0.0,0.0,0.017345849787981704,0.0,0.01959366249173016,0.0,0.021593521656100473,0.0,0.06325629783929435,0.0671187265896849,0.9549647075954772,0.0,0.0,0.0,0.0,0.23026855358423637,0.0,0.0
group_26880,0.0,0.0008616954901315093,0.0054316286277775625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02224104029921631,0.0,0.004975398315367626,0.00250812985407682,0.13902187182409995,0.0,0.0,0.0,1.2555846376832682,0.0,0.0,0.03806381713369469,0.0,0.0,0.0,0.0,0.0
rfbX~~~wzx,0.0,0.0,0.004835585702986526,0.9754598491855421,0.0,0.0,0.0,0.010500001273762822,0.0,0.0,0.0,0.0,0.0,0.03643478354633118,0.0,0.0,0.0,1.0847759783419075,0.0,0.0,0.9982532517904567,0.0,0.0,0.0,0.0,0.006237915805833902,0.06070583757805412,0.0
group_35865,0.0,0.0,0.0,0.013224328381886044,0.7091668432326472,0.7414695437467267,0.0,0.0,0.0,0.0,0.0,0.12759484332347928,0.0,0.0,0.9095090270847365,0.8619562050109576,0.005030050996503816,0.0,0.008523373853429989,0.0,0.0,0.0,0.011464698761380935,0.0,0.10622716208274102,0.0,0.6885446259465289,0.0
group_17582,0.0,0.0,0.010619348053625485,0.0,0.0,0.0,0.0,0.0848409658703566,0.0,0.0,0.0,0.1856579866773619,0.0,0.0,0.0,0.8699246101047947,0.8528279996185125,0.0,1.0784580389108438,0.08164097567261658,0.0,0.0,0.6205422415705181,0.0,0.0,0.135686286227493,0.9468771553916647,0.06409250385215276
virB4,0.0,0.0,0.9742666786076154,0.0,0.0,0.0,0.0,0.1434642266831207,0.06371374631846613,0.0,0.0,0.0,0.0,0.8465888366574876,0.8547335858946684,0.6698985919705321,0.022557405414694923,0.0,0.0,0.0,0.0012634227157079492,0.0,0.0,0.0,0.0,0.03421419511547458,0.024264039676624174,0.0
group_7539,0.9532414053136022,0.01913778948227962,0.07305831012948437,0.2665581504619223,0.13384090887787636,0.013604362050674222,0.11270681604409763,0.28595637655019485,0.8383847755995683,0.019901995106632413,0.061277159577854325,0.0029661991854124685,0.013333551482291713,0.03043965907273153,0.8474123076403219,0.7840676298863732,0.8299789806326008,0.1134209605323498,0.0074372940391600985,0.15650839106215989,0.04876224349930962,0.9504213869857532,0.0261528366838083,0.17635165448976878,0.0,0.08941344170032581,0.8568952473293149,0.05825894778649383
group_27153,0.0,0.0,0.0,0.00327482316183515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392644257523343,0.0,0.0,0.023683699641623035,0.1230619929058402,0.0,0.0,0.04816739930465828,0.0,0.0,0.0,0.0,1.2462228765240113,0.0,0.0
gpI,0.0,0.8998078888748979,0.002135211334111953,0.9726191037552556,0.8942511070015765,0.0,0.05922711251999145,0.24233466927051928,0.9093516126049069,0.0,0.0,1.0,0.0,0.07476064730245476,0.9415072108898548,0.0,0.9034698489374199,0.9441878770188268,0.6129270059602998,0.0,0.8875629536968621,0.048646618171490075,0.7826012511003602,0.0,0.10749780683362936,0.026269087018885542,0.9835799734631213,0.08729088099323357
group_35130,0.0,0.14465549978529849,0.6066486251993074,0.0,0.0,0.0,0.14311057047675035,0.0,0.0,0.0,0.0,0.0158451313139926,0.0,0.1290875372463891,0.0,0.5653118863597137,0.0,0.052247451343724695,0.0,0.0,0.0,0.02562594470837228,0.0,0.0,0.06141771661571111,0.0,0.12870774079495995,0.0
group_26611,0.0,0.052858285097183065,0.08419926531789669,0.0,0.0,0.0,0.39212596085455304,0.16325421346231478,0.0,0.0,0.0,0.0,0.0,0.025669200233886316,0.302733499386576,0.0,0.0,0.04383586016298176,0.0,0.1258570882408405,0.0,0.009424814320664178,0.12535052568626287,0.05251802812360987,0.0,0.07869443399408708,0.20550085447768623,0.0
tse7,0.1450842573085351,0.0,0.0,0.9757365628467988,0.0,0.0,0.0,0.0,0.969878086129057,0.0,0.0,0.4176169048255497,0.3820027232290051,0.12535746561741154,0.0,0.9869161868221197,0.0,0.04298850864732178,0.1948889110577144,0.0,0.86255967255645,0.0,0.9848751261055395,0.5381061716238895,0.0,0.0,0.0,0.1209099932542241
group_29894,0.1334760261270994,0.28895003544134196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340107010202249,0.0,0.0,0.0,0.11174940457963817,0.0,0.1521940806147467,0.0,0.0,0.08973827853843402,0.0,0.0,0.0,0.008114975419425926,0.0,0.0,0.0
group_9120,0.0,0.0,0.0,0.003372765355164503,0.891480801747055,0.0,0.0,0.0,0.004288918556922167,0.0,0.0,0.008031363635450418,0.0,0.01183820749774751,0.0,0.0,0.4438907230236099,0.0,0.00018701645724204674,0.0,0.0,0.0,0.013463705280857347,0.0,0.0,0.0,0.0,1.7840984480334816
spo0J~~~ibrB,0.07313380460772739,0.7264311272753823,0.0,0.9883666613902594,0.86969992607443,0.04467536991563177,0.03592834021931814,0.2575576994369666,0.7970166897606468,0.11127547276018411,0.013037795636596548,0.756383243505086,0.8807151991983958,0.020834437683695046,0.850170174261174,0.8589314087976259,0.753730407692005,0.71156716972705,0.7418520730773907,0.00945054196012186,0.7394348976279377,0.0,0.7743269771491643,0.6173827923980253,0.0,0.04905005703506886,0.8919043938908585,0.021138197681420647
group_30065,0.0,0.0,0.0,0.0,0.08912266041738608,0.0,0.371991425286854,0.0,0.39130207748232937,0.0,0.3187566674115777,0.0006469255056159068,0.057884535714275376,0.050748389649914176,0.25828122295022515,0.013170709797527203,0.0,0.0,0.03719769644337097,0.0,0.011189528962477388,0.0,0.0,0.0,0.21214407073178435,0.0,0.07787471307957704,0.05735006919135046
group_28899,0.0537444342222318,0.07039146897559649,0.0,0.0,0.0,0.04545145279998104,0.001085392059110215,0.0,0.04401977899960833,0.0,0.024935626828268824,0.0,0.21894400287842705,0.0,0.0,0.017071537014501238,0.0,0.006461909909905185,0.08479316652204506,0.0,0.2551397606503237,0.0,0.0,0.0,0.032204598437423314,0.0,0.0,0.0829537152451847
group_19109,0.1278333127052697,0.7592657616202957,0.03225848203924098,0.9368148419199394,0.8788713569947529,0.003359590780156077,0.016010873812665923,0.30993437156271914,0.8579607647521041,0.02957987809557511,0.0,0.8164314048732763,0.8651238816425174,0.04862135934102915,0.9077580134420472,0.8760615483020567,0.8015106054765908,0.7501997225855077,0.7469454127959256,0.07396194521811002,0.7967852075888384,0.060519653950973244,0.5632746624345617,0.6233092838678291,0.0,0.04540248867679103,0.9129723695746226,0.05772559435421077
cas3,0.031434731685142575,0.15939259582120746,0.0,0.04475913332219136,0.0,0.0,0.0,0.19512681992061232,0.0,0.0,0.10231106023776565,0.4448231898991149,0.04980976531367027,0.01689646973293268,0.0,0.0,0.0,0.0,0.08384729491786676,0.0037592030370014085,0.0,0.0,0.0,0.05420644248241858,0.09609435123269294,0.0,0.0,0.0
group_25539,0.08195016896133236,0.7288844176064435,0.0,0.9876120866630617,0.8664813148569442,0.012878761429073692,0.05078150254138126,0.13368536806692558,0.7860666724962247,0.13881448390469822,0.01464662153831491,0.7322824750743613,0.87360606463867,0.005554792431391682,0.8259527110208644,0.8484918138729002,0.821310818393016,0.6820713124144254,0.7375978945103037,0.01037060731395455,0.7227350161022623,0.0,0.7692433030190261,0.5982026921175511,0.0,0.01956567381312108,0.8640565870537333,0.028087355803269293
group_22017,0.0,0.1510715008686734,0.0,0.0,0.027712054636452384,0.5162933497189837,0.0,0.0,0.0,0.0,0.0,0.1535107884699554,0.0007032189561906312,0.0,0.347023319679707,0.0,0.10359367628926737,0.13643897990933526,0.020889131883843,0.0,0.0,0.0,0.0,0.0,0.07833906544029305,0.1200347386934986,0.6468082901082846,0.0
group_28430,0.09964512614897568,0.06077960836316572,0.0,0.0,0.0,0.0,0.0,0.008095230262282324,0.027506859393878706,0.0,0.002266275869040901,0.1880891954596342,0.007092609414071346,0.005607084445354465,0.0,0.8269761807447069,0.021334084301063032,0.0,0.12119985212430258,0.0,0.05705212184101266,0.07708611350925205,0.0,0.19446218008519786,0.013539745407965651,0.0,0.435716914648921,0.0
